unique_id,year,team,games,o_pts_pg,o_ty_pg,o_py,o_ry,o_fd_g,o_3rdm,o_3rdpct,o_4thm,o_4thpct,o_pen,o_penyds,o_top,d_pts_pg,d_ty_pg,d_py,d_ry,d_int,d_inttd,stp_n,stp_avg,str_pr,str_pr_yds,str_pr_avg,str_kr,str_kr_yds,str_kr_avg
2007_Indiana,2007,Indiana,12,31.6,393.3,237.75,155.5833333,20.3,72,42.1,9,60,5.416666667,52.41666667,0.356944444,26.8,394.3,238.8333333,155.4166667,1.583333333,0.083333333,4.916666667,39,1.916666667,21.16666667,11,4.166666667,92.66666667,22.2
2007_Tulane,2007,Tulane,12,24.4,395.9,194.9166667,201,18.4,77,40.3,9,64.3,6,54.5,0.505555556,31.3,420.3,287.6666667,132.5833333,0.666666667,0,6.166666667,38.9,1.5,6.583333333,4.4,5.083333333,92.66666667,18.2
2007_Mississippi St.,2007,Mississippi St.,12,22.4,305.3,170,135.3333333,17.2,70,39.5,6,40,6,52.75,0.534722222,24.8,341.2,182.1666667,159,1.5,0.416666667,6.583333333,38.9,2.333333333,22.66666667,9.7,4.416666667,80.33333333,18.2
2007_Marshall,2007,Marshall,12,24.8,412.8,271.0833333,141.75,21.3,63,38.7,5,41.7,6.916666667,57.91666667,0.576388889,34.3,450.8,259.8333333,191,0.333333333,0,5.083333333,38.7,1,9.166666667,9.2,5.75,124.3333333,21.6
2007_Baylor,2007,Baylor,12,18.2,351.3,273.4166667,77.83333333,18.4,66,35.7,6,30,5.833333333,47,0.256944444,37,461.6,279.25,182.3333333,0.833333333,0,6.083333333,38.7,2.083333333,16.91666667,8.1,5.083333333,95.16666667,18.7
2007_Alabama,2007,Alabama,12,26.8,372.6,221.9166667,150.6666667,22.3,68,37,6,50,4.583333333,36,0.4625,21.8,341.3,212.9166667,128.4166667,1.583333333,0,5.333333333,38.7,2.25,30.83333333,13.7,4.083333333,84.5,20.7
2007_Arizona St.,2007,Arizona St.,12,32.2,405.7,259.0833333,146.5833333,22.2,75,39.7,11,68.8,6.166666667,57,0.827777778,20.1,334.4,233.5,100.9166667,1.416666667,0.333333333,6,38.7,2.5,22.66666667,9.1,4.416666667,97.91666667,22.2
2007_Nevada,2007,Nevada,12,36.3,488.9,263.0833333,225.8333333,24.4,70,41.4,15,71.4,7.083333333,57.08333333,0.597222222,32.9,403.9,231.3333333,172.5833333,0.583333333,0.166666667,5.416666667,38.5,2.25,16.08333333,7.1,4.416666667,93,21.1
2007_Temple,2007,Temple,12,16.4,300.8,207.5833333,93.25,16.6,56,32.2,10,47.6,6,48.75,0.473611111,26.3,363.4,198.75,164.6666667,1.25,0,5.75,38.5,2.75,14.75,5.4,4.833333333,91.66666667,19
2007_Louisville,2007,Louisville,12,35.2,488,341.9166667,146.0833333,25.8,73,44.2,9,52.9,7.75,68.16666667,0.611111111,31.4,416.5,251.1666667,165.3333333,0.583333333,0,4,38.5,1.666666667,11.16666667,6.7,5.5,123.4166667,22.4
2007_Bowling Green,2007,Bowling Green,12,32.1,416.9,286.8333333,130.0833333,23.8,70,42.2,12,66.7,6.75,57.83333333,0.383333333,29.5,413,207.6666667,205.3333333,1.166666667,0.083333333,4.416666667,38.4,1.583333333,9.416666667,5.9,5.916666667,122.1666667,20.6
2007_Florida Atlantic,2007,Florida Atlantic,12,30.1,413.1,286.1666667,126.9166667,20.9,75,39.3,7,35,6.5,53.25,0.527777778,33.8,417.1,237.5833333,179.5,1.583333333,0,5.583333333,38.3,2.083333333,8.583333333,4.1,5.75,127.6666667,22.2
2007_Kansas,2007,Kansas,12,44.3,491.1,294.5,196.5833333,25.6,74,43.5,10,58.8,4,36.5,0.511111111,16,318.3,226.8333333,91.41666667,1.916666667,0.166666667,4.25,38.2,3,17.91666667,6,3.25,81.91666667,25.2
2007_USC,2007,USC,12,31.3,418.4,233.4166667,185,21.7,80,43.5,10,58.8,7.916666667,69.75,0.669444444,15.9,258.8,179.6666667,79.16666667,1,0,5,37.9,3.25,20.5,6.3,3.25,73.33333333,22.6
2007_Cent. Michigan,2007,Cent. Michigan,13,33.8,447.9,265.0769231,182.8461538,23.6,72,41.4,6,28.6,6.076923077,62.76923077,0.291025641,35.8,450.3,284.8461538,165.4615385,1.384615385,0.076923077,5.230769231,37.8,1.153846154,11.30769231,9.8,5.615384615,120.0769231,21.4
2007_LA Lafayette,2007,LA Lafayette,12,23.8,407.1,155.5,251.5833333,20.4,65,36.9,11,45.8,7,56.66666667,0.251388889,35.8,446.7,218.25,228.4166667,0.75,0,5.166666667,37.8,1.75,9.916666667,5.7,5.25,101.25,19.3
2007_Duke,2007,Duke,12,17.9,271.1,207.0833333,64,14.3,57,31.7,11,45.8,6.083333333,52.91666667,0.304166667,33.2,424.3,244.0833333,180.25,0.916666667,0,6.583333333,37.7,1.416666667,9.833333333,6.9,5.916666667,123.5833333,20.9
2007_Illinois,2007,Illinois,12,28.8,423.3,157.1666667,266.1666667,21.5,74,44.3,6,85.7,4.833333333,47.5,0.491666667,19.5,355.4,240.9166667,114.5,1.416666667,0,5.416666667,37.7,2.083333333,14.75,7.1,3.333333333,63.5,19.1
2007_Ohio,2007,Ohio,12,30.5,364.5,213.6666667,150.8333333,18.3,68,38,9,52.9,8.083333333,70.08333333,0.466666667,29.9,407.7,221.1666667,186.5,1.083333333,0.166666667,5.166666667,37.6,2.083333333,8.916666667,4.3,5.25,132,25.1
2007_Navy,2007,Navy,12,39.9,444.6,93.08333333,351.5,23.9,84,52.5,18,69.2,4,30.58333333,0.484722222,36.5,438.2,265.5,172.6666667,1,0,2,37.3,1,13.66666667,13.7,5.916666667,149.5833333,25.3
2007_N.C. State,2007,N.C. State,12,20.8,334.9,245.6666667,89.25,18.3,71,36.4,7,36.8,6.583333333,54.5,0.338888889,28.3,393.9,207.5,186.4166667,0.833333333,0,5.75,36.7,2.25,29.75,13.2,5.25,110.9166667,21.1
2007_Kent St.,2007,Kent St.,12,21.6,366.7,166.4166667,200.25,20.4,61,35.7,9,40.9,6,55.25,0.418055556,29.2,385.6,228.3333333,157.25,0.75,0,4.916666667,35.9,1.916666667,11.41666667,6,3.916666667,83.75,21.4
2007_Rutgers,2007,Rutgers,12,31.2,437.2,247,190.1666667,22.4,71,43.3,6,54.5,7.333333333,59.75,0.556944444,21.8,316.5,160.5833333,155.9166667,0.75,0.083333333,4.166666667,35.7,1.916666667,15.58333333,8.1,4.416666667,91.66666667,20.8
2007_Oregon St.,2007,Oregon St.,12,28.4,370.7,204.0833333,166.5833333,19.1,68,35.4,9,64.3,6.5,58.5,0.680555556,23.3,313,238.0833333,74.91666667,1.833333333,0.25,6.75,35.4,3.083333333,20.58333333,6.7,5.083333333,107.0833333,21.1
2007_UCLA,2007,UCLA,12,22.9,335.1,185,150.0833333,16.8,61,32.1,4,30.8,7.5,63.41666667,0.381944444,22.8,349.8,234.3333333,115.4166667,1.083333333,0.25,12.66666667,30.2,3.083333333,26.66666667,8.6,4.166666667,105.1666667,25.2
2007_Missouri,2007,Missouri,13,40,492.7,327.7692308,164.9230769,27.3,101,53.4,6,60,5.384615385,45.76923077,0.401282051,24.5,380.3,261.4615385,118.8461538,1.307692308,0.153846154,8.615384615,24.5,2,23.61538462,11.8,3.769230769,87.92307692,23.3
2007_Akron,2007,Akron,12,21.2,311.7,183.8333333,127.8333333,17.5,65,35.7,3,20,7,54.75,0.411111111,29.2,408.7,224.9166667,183.75,1.25,0.083333333,12.41666667,24,1.416666667,19.33333333,13.6,5.083333333,115.25,22.7
2006_Baylor,2006,Baylor,12,23.6,315.2,275,40.16666667,17.4,63,38.2,4,36.4,6.5,60.66666667,0.318055556,32.6,408.2,217.0833333,191.0833333,1.333333333,0.083333333,5.583333333,46.1,2.5,19,7.6,3.75,85.58333333,22.8
2006_Ball St.,2006,Ball St.,12,27.2,351.3,259.3333333,91.91666667,17.1,50,32.7,8,44.4,5,45.66666667,0.395833333,25.8,433.5,257.8333333,175.6666667,0.75,0.083333333,4.916666667,45.8,2,11.5,5.8,3.75,72.58333333,19.4
2006_Auburn,2006,Auburn,12,25.4,332.8,177.8333333,155,17.3,59,41,11,78.6,5.5,45.83333333,0.533333333,13.9,297.5,171.6666667,125.8333333,0.833333333,0,3.916666667,45.7,2.333333333,12.75,5.5,3,77.83333333,25.9
2006_Georgia Tech,2006,Georgia Tech,13,24.2,320.2,157.6153846,162.6153846,16.9,70,38,5,45.5,6.230769231,52,0.453846154,16.8,289.3,200.7692308,88.53846154,1,0.153846154,6.076923077,45.5,3.461538462,25.84615385,7.5,3.230769231,62.69230769,19.4
2006_Notre Dame,2006,Notre Dame,12,32.4,398,273.75,124.25,21.9,62,38.5,19,59.4,6.916666667,54.58333333,0.563888889,22.4,320.5,192.6666667,127.8333333,0.916666667,0.083333333,4.25,45.3,1.916666667,14.08333333,7.3,3.75,80.41666667,21.4
2006_Texas Tech,2006,Texas Tech,12,31.5,440.5,363.1666667,77.33333333,23.4,48,34.5,10,47.6,7.666666667,68.83333333,0.331944444,23.8,323.1,175.6666667,147.4166667,0.916666667,0.166666667,3.583333333,45.2,3.5,31.41666667,9,3.083333333,48.91666667,15.9
2006_UNLV,2006,UNLV,12,19.8,316.8,227.3333333,89.5,17.6,51,31.5,18,52.9,6.083333333,57.08333333,0.397222222,31.8,387.3,225.9166667,161.4166667,0.75,0,3.833333333,45.2,1.75,17.66666667,10.1,4.25,87.91666667,20.7
2006_Tennessee,2006,Tennessee,12,29.3,374.3,264.25,110.0833333,19.3,72,48.3,6,60,4.75,36.25,0.370833333,19.5,323.2,179.5,143.6666667,1.333333333,0.166666667,3.833333333,44.9,1.75,19.91666667,11.4,3,49.5,16.5
2006_Oklahoma St.,2006,Oklahoma St.,12,35.3,409,200.9166667,208.0833333,20.6,69,44.8,12,66.7,5.416666667,46.41666667,0.441666667,25.2,371.4,221.5,149.9166667,0.833333333,0.083333333,4.166666667,44.9,2.833333333,33.66666667,11.9,4.166666667,102.5833333,24.6
2006_Boise St.,2006,Boise St.,12,39.4,424.3,201.4166667,222.8333333,21.5,63,45,15,78.9,5.666666667,48.75,0.613888889,15.6,273.8,191.75,82,1.666666667,0.333333333,3.916666667,44.6,2.833333333,23.83333333,8.4,2.833333333,56.08333333,19.8
2006_Rutgers,2006,Rutgers,12,29.2,333.9,156.3333333,177.5833333,16.5,63,40.4,6,60,4.583333333,38.08333333,0.569444444,14.7,259.8,152.9166667,106.8333333,1.25,0.166666667,4.666666667,44.1,1.5,15.58333333,10.4,2.666666667,52.5,19.7
2006_Utah,2006,Utah,12,28.2,365.3,226.9166667,138.4166667,18.5,76,43.9,8,42.1,6.25,58.58333333,0.472222222,20.4,327.8,220.5,107.3333333,1.416666667,0.416666667,4.916666667,44,3,26,8.7,2.583333333,56.33333333,21.8
2006_Texas A&M,2006,Texas A&M,12,29.3,401.4,190.9166667,210.5,20.3,85,51.2,8,66.7,6,49.16666667,0.751388889,18.5,309.8,186.8333333,123,0.916666667,0,4.333333333,44,1.833333333,14.58333333,8,2.083333333,54.33333333,26.1
2006_SMU,2006,SMU,12,27.1,319.5,194.25,125.25,17.1,62,40,5,38.5,6.5,53.5,0.283333333,24.5,353.3,245.8333333,107.5,0.916666667,0.083333333,4.166666667,43.8,1.916666667,15,7.8,3.666666667,84.16666667,23
2006_San Jose St.,2006,San Jose St.,12,25.3,363.2,179.3333333,183.8333333,18,64,42.1,8,61.5,4.666666667,36.75,0.430555556,21.5,353.1,202.5833333,150.5,1.333333333,0,5.333333333,43.7,1.416666667,14.91666667,10.5,2.583333333,46,17.8
2006_Colorado St.,2006,Colorado St.,12,16.8,294.6,218.0833333,76.5,16.3,72,40.7,11,68.8,4.75,38.91666667,0.563888889,21.9,330.3,181.25,149.0833333,0.583333333,0.083333333,5.25,43.7,2.833333333,28.91666667,10.2,2.333333333,42.25,18.1
2006_South Carolina,2006,South Carolina,12,25.2,385.3,244.6666667,140.5833333,20.4,66,47.5,8,44.4,6.416666667,48.75,0.477777778,17.3,321,173.1666667,147.8333333,1.166666667,0,2.416666667,43.7,1.583333333,12.25,7.7,3.166666667,60.66666667,19.2
2006_Arizona,2006,Arizona,12,16.6,252.8,168.6666667,84.16666667,14.4,53,30.6,10,66.7,5.75,48.16666667,0.588888889,19.6,326.3,206.5833333,119.6666667,1.083333333,0.083333333,6.416666667,43.6,1.75,21.66666667,12.4,1.833333333,43.66666667,23.8
2006_East Carolina,2006,East Carolina,12,22.8,350.8,230.0833333,120.6666667,20.2,74,43.8,8,53.3,4.666666667,40.5,0.498611111,20.5,332.9,188.6666667,144.25,1.416666667,0.25,4.25,43.6,1.5,13.5,9,2.916666667,59,20.2
2006_Michigan St.,2006,Michigan St.,12,25.2,356.8,227.5833333,129.1666667,18.4,73,42.2,5,31.3,6.75,56,0.448611111,28.4,363.8,230.9166667,132.8333333,0.666666667,0.166666667,4.75,43.3,1.666666667,13.16666667,7.9,4.5,85.91666667,19.1
2006_Washington,2006,Washington,12,21.8,321.8,193.8333333,127.9166667,15.8,58,33.7,9,45,5,42.33333333,0.433333333,25.9,379.3,240.1666667,139.0833333,0.916666667,0.083333333,6,43.2,3.166666667,20.66666667,6.5,3.416666667,66,19.3
2006_Wyoming,2006,Wyoming,12,21.5,311.3,179,132.3333333,18.3,54,32.1,14,66.7,5.666666667,45.83333333,0.575,22,262.9,156.3333333,106.5833333,0.916666667,0.166666667,5.083333333,43.2,2.25,20.25,9,3.083333333,56.58333333,18.4
2006_Colorado,2006,Colorado,12,16.3,296.4,123.5833333,172.8333333,15.3,54,34,2,15.4,5.25,46.58333333,0.418055556,22.3,340.9,228.5,112.4166667,1,0,4.5,42.9,1.833333333,10.25,5.6,2.75,49.66666667,18.1
2006_Maryland,2006,Maryland,12,21.7,304.3,179.75,124.5,16.8,49,34.8,7,50,4.166666667,37.25,0.386111111,23.1,366.9,192.1666667,174.75,0.666666667,0.083333333,4.666666667,42.9,2.333333333,19.83333333,8.5,4,87.66666667,21.9
2006_UCLA,2006,UCLA,12,22.7,321.4,197,124.4166667,17.6,60,35.9,4,40,6.583333333,62.25,0.448611111,17.9,304.8,214.9166667,89.91666667,1.166666667,0.166666667,5.166666667,42.6,1.833333333,15.5,8.5,2.5,53.91666667,21.6
2006_California,2006,California,12,31.8,411.7,254.75,156.9166667,20.1,67,42.7,6,54.5,5.583333333,48.75,0.452777778,20.1,367.7,245.4166667,122.25,1.75,0.25,4.083333333,42.6,2.333333333,38.83333333,16.6,2.416666667,49.58333333,20.5
2006_Florida,2006,Florida,13,28.8,398.1,237.7692308,160.3076923,20.3,64,43.2,7,46.7,8.461538462,64.46153846,0.494871795,13.5,268.8,194.3076923,74.46153846,1.615384615,0.076923077,4.076923077,42.3,4.076923077,41.38461538,10.2,2,35,17.5
2006_Memphis,2006,Memphis,12,23.4,336.3,224.5833333,111.6666667,18.5,67,40.9,14,63.6,4.333333333,37.33333333,0.383333333,30.4,408.7,230.6666667,178,0.833333333,0,3.583333333,42.3,1.25,12.91666667,10.3,4,83.5,20.9
2006_Army,2006,Army,12,19.3,261,133.4166667,127.5833333,15.6,58,37.4,10,66.7,4.333333333,37.25,0.394444444,27.9,354.9,156,198.9166667,0.333333333,0,4.083333333,42.2,1.5,27.08333333,18.1,4.75,91.58333333,19.3
2006_Virginia Tech,2006,Virginia Tech,12,26,304,184.6666667,119.3333333,15.6,59,36.9,2,22.2,5.75,48.83333333,0.425,9.3,221.1,128.1666667,92.91666667,1.416666667,0.166666667,5.083333333,42.2,2.333333333,29.41666667,12.6,2.333333333,50.5,21.6
2006_Kansas St.,2006,Kansas St.,12,23.8,328,205.8333333,122.1666667,16.4,60,36.1,9,45,6.666666667,57.33333333,0.326388889,22.7,334.5,191.0833333,143.4166667,0.833333333,0.083333333,5.083333333,42.1,2.5,32.58333333,13,3,81.41666667,27.1
2006_Boston Coll.,2006,Boston Coll.,12,26.1,359,241.0833333,117.9166667,20.4,66,38.4,7,33.3,6.083333333,45.08333333,0.595833333,15,303.2,213.0833333,90.08333333,1.75,0.25,4.916666667,42.1,2.5,23.66666667,9.5,2.916666667,75.5,25.9
2006_Syracuse,2006,Syracuse,12,17.4,264,157.0833333,106.9166667,15.3,62,36,3,27.3,5.833333333,46.16666667,0.448611111,24.6,399.3,214.25,185.0833333,1.5,0.083333333,6,42,1.75,13.41666667,7.7,3.416666667,61.41666667,18
2006_Cent. Michigan,2006,Cent. Michigan,13,29.6,380.2,252.3846154,127.8461538,18.5,65,39.4,8,47.1,6.076923077,49.84615385,0.219230769,22.9,344.7,211.6923077,133,1.230769231,0.307692308,4.846153846,42,2.076923077,11.07692308,5.3,3.615384615,67.92307692,18.8
2006_Tulane,2006,Tulane,12,18.7,338.7,246.5,92.16666667,19,69,39.9,4,28.6,6,47.83333333,0.402777778,33.3,399.7,250.1666667,149.5,0.666666667,0.083333333,5.166666667,41.9,1.833333333,15.91666667,8.7,4.083333333,71.08333333,17.4
2006_New Mexico St.,2006,New Mexico St.,12,31.2,475.2,399.3333333,75.83333333,24.7,73,41.7,26,59.1,7.333333333,73.75,0.633333333,30.8,389.4,233.5,155.9166667,1.416666667,0.166666667,2.666666667,41.9,0.5,7.666666667,15.3,2.75,53.5,19.5
2006_Toledo,2006,Toledo,12,23.4,326.9,170.6666667,156.25,18.3,76,39.4,19,52.8,6.916666667,66.75,0.626388889,27.7,333.1,195.1666667,137.9166667,1,0.25,5.166666667,41.8,1.666666667,8.166666667,4.9,3.333333333,67.33333333,20.2
2006_Wisconsin,2006,Wisconsin,12,30.3,387.5,211.9166667,175.5833333,19.2,65,41.9,5,35.7,4.75,37.5,0.8125,11.9,243.5,138.5,105,1.25,0.083333333,4.916666667,41.8,3,19.75,6.6,2.333333333,33.75,14.5
2006_LSU,2006,LSU,12,33.1,404.2,245,159.1666667,21,67,49.6,12,75,6.166666667,46.83333333,0.502777778,12.5,238.8,145.5,93.25,1.333333333,0.166666667,3.083333333,41.8,2.583333333,22,8.5,1.5,32,21.3
2006_Penn St.,2006,Penn St.,12,22.5,347.4,200.1666667,147.25,18.7,66,37.9,6,33.3,4.333333333,32.66666667,0.433333333,14.8,279,191.1666667,87.83333333,1.083333333,0,5.166666667,41.7,2.916666667,30.75,10.5,2.666666667,56.5,21.2
2006_Pittsburgh,2006,Pittsburgh,12,31.8,372.3,249.25,123,17.9,58,40.6,9,52.9,5.666666667,43.91666667,0.377777778,22.8,363.1,181.8333333,181.25,0.916666667,0.333333333,4.333333333,41.6,2.166666667,18.5,8.5,3.583333333,86.5,24.1
2006_West Virginia,2006,West Virginia,12,38.9,463,160.6666667,302.3333333,21.1,72,50.7,4,50,7.166666667,69.75,0.502777778,20.6,324.2,236.4166667,87.75,1.5,0,2.916666667,41.4,2.166666667,19.5,9,4.166666667,99.33333333,23.8
2006_Arizona St.,2006,Arizona St.,12,27,365.3,198.1666667,167.1666667,19.3,59,37.6,6,33.3,8.166666667,66.91666667,0.580555556,23.8,298.6,181.9166667,116.6666667,1.25,0.25,4.583333333,41.4,2.916666667,24.66666667,8.5,2.75,72.66666667,26.4
2006_Clemson,2006,Clemson,12,33.8,411.7,186.5,225.1666667,18.9,64,42.4,5,55.6,4.166666667,36,0.3875,15.2,270.1,166.75,103.3333333,1.166666667,0.166666667,4.25,41.3,2.25,17,7.6,2.166666667,55,25.4
2006_Oregon St.,2006,Oregon St.,13,26.9,353.2,233.6153846,119.5384615,18.5,58,36.3,9,52.9,6.615384615,63.23076923,0.564102564,21,316.4,213.3076923,103.0769231,1.307692308,0.153846154,4.769230769,41.3,2.461538462,36.92307692,15,3.230769231,71.23076923,22
2006_Iowa St.,2006,Iowa St.,12,18.8,317.8,216.0833333,101.75,18.9,61,38.6,11,45.8,4.666666667,35.75,0.411111111,30.8,392.3,238.5,153.75,0.583333333,0,4.666666667,41.2,1.583333333,19.16666667,12.1,3.333333333,61.41666667,18.4
2006_Wake Forest,2006,Wake Forest,13,22.2,301.2,148.3076923,152.9230769,16.4,56,35.2,4,57.1,4.923076923,45.30769231,0.476923077,14.7,312.2,207.8461538,104.3076923,1.692307692,0.153846154,5.384615385,41.2,2.538461538,28.15384615,11.1,2.692307692,53.92307692,20
2006_Marshall,2006,Marshall,12,25.9,354.3,187.25,167.0833333,17.5,65,45.1,4,40,6.583333333,55.66666667,0.463888889,29.3,390.9,251.6666667,139.25,1,0.166666667,3.083333333,41.1,1.25,14.66666667,11.7,3.75,76,20.3
2006_North Carolina,2006,North Carolina,12,18,293,179.6666667,113.3333333,15.8,53,34.2,9,64.3,6.083333333,52.75,0.384722222,30.5,368.3,195.5,172.75,0.583333333,0,5.333333333,41.1,1.75,17.66666667,10.1,4.166666667,92.16666667,22.1
2006_Washington St.,2006,Washington St.,12,24.6,388.1,259.75,128.3333333,20.3,62,37.3,9,45,5.416666667,47.33333333,0.476388889,23.1,357.2,243.0833333,114.0833333,1.333333333,0.25,4.666666667,41.1,1.416666667,7.75,5.5,2.583333333,45.25,17.5
2006_Middle Tenn. St.,2006,Middle Tenn. St.,12,23.5,282.7,145.6666667,137,15.6,64,40,6,50,5.166666667,37.41666667,0.679166667,22.6,325.7,207.8333333,117.8333333,1.166666667,0.166666667,5.75,41,1.416666667,11.83333333,8.4,3.75,88.41666667,23.6
2006_Miami (FL),2006,Miami (FL),12,19.5,314.6,191.25,123.3333333,16.2,55,34.8,2,25,6.833333333,60.75,0.601388889,15.1,252.1,186.0833333,66,1,0,6,41,3.666666667,29,7.9,3.333333333,64.5,19.4
2006_BYU,2006,BYU,12,36.7,458.6,319.25,139.3333333,23.1,86,56.6,5,50,7.25,58.25,0.544444444,15.3,324.1,208.3333333,115.75,1.5,0.166666667,3.333333333,40.9,2.583333333,33.25,12.9,2.333333333,47.58333333,20.4
2006_Florida St.,2006,Florida St.,12,25.1,322,226.1666667,95.83333333,15.8,55,33.7,4,40,7,54.41666667,0.429166667,19.3,278.9,194.8333333,84.08333333,1,0.25,5.666666667,40.8,2.916666667,26.41666667,9.1,3,54.41666667,18.1
2006_San Diego St.,2006,San Diego St.,12,14.2,269.5,150.3333333,119.1666667,19.6,55,34,9,52.9,5.916666667,51.66666667,0.494444444,27.1,351.8,171.6666667,180.0833333,0.75,0.083333333,5.25,40.8,1.416666667,8.166666667,5.8,4,70,17.5
2006_North Texas,2006,North Texas,12,12.8,232.2,115.1666667,117,12.7,45,28.3,14,66.7,6.333333333,51.58333333,0.520833333,25.3,338.4,189.0833333,149.3333333,0.5,0,5,40.7,1.666666667,12.41666667,7.5,3.666666667,66.41666667,18.1
2006_Ohio St.,2006,Ohio St.,12,36.3,409.8,229.6666667,180.0833333,21.1,77,51.3,7,70,4.75,42.83333333,0.630555556,10.4,273,179.5,93.5,1.833333333,0.333333333,4.083333333,40.6,2.5,25.5,10.2,2.5,54.25,21.7
2006_Indiana,2006,Indiana,12,23.1,335.9,222.0833333,113.8333333,19.7,56,33.5,8,34.8,4.916666667,42.08333333,0.505555556,32.8,402.3,228.25,174.0833333,1.083333333,0.083333333,5.333333333,40.5,1.5,18.83333333,12.6,3.833333333,86.91666667,22.7
2006_Air Force,2006,Air Force,12,23.3,330.7,101.25,229.4166667,20,95,54.6,12,54.5,3.916666667,34.16666667,0.659722222,25.2,354.7,213.4166667,141.25,0.75,0,3.416666667,40.4,0.916666667,12.08333333,13.2,2.833333333,50.41666667,17.8
2006_Texas,2006,Texas,12,36.8,392.6,222.25,170.3333333,22.3,59,41.8,10,66.7,5.5,50.08333333,0.601388889,17.8,292.9,233.0833333,59.83333333,1.083333333,0.083333333,4.583333333,40.3,2.333333333,30.16666667,12.9,2.166666667,50.25,23.2
2006_Minnesota,2006,Minnesota,12,27.9,368.6,217.5833333,151,18.4,55,36.2,16,64,5.25,45.58333333,0.344444444,24.5,416.9,253.5,163.4166667,1.416666667,0.083333333,4.666666667,40.3,1.666666667,18.25,11,3.166666667,72.75,23
2006_Stanford,2006,Stanford,12,10.6,231.9,166.8333333,65.08333333,13.6,45,30.2,6,33.3,5,35.66666667,0.35,31.4,387.5,177,210.5,0.583333333,0.166666667,5.416666667,40.2,1.083333333,6.083333333,5.6,4,71.58333333,17.9
2006_LA Monroe,2006,LA Monroe,12,21.8,347.8,192.5,155.3333333,17.4,61,39.4,7,35,7.083333333,53.58333333,0.511111111,22.3,346.5,196.0833333,150.4166667,1.666666667,0.166666667,4.166666667,40.2,1.5,6.833333333,4.6,3,60.08333333,20
2006_New Mexico,2006,New Mexico,12,22.7,311.9,202.25,109.6666667,16.6,66,39.5,7,58.3,5,41.66666667,0.456944444,24.3,361.8,239.75,122,1.333333333,0.333333333,5.833333333,40.2,2.333333333,14.91666667,6.4,3.75,76.91666667,20.5
2006_UAB,2006,UAB,12,18.8,310.1,184.5,125.5833333,17.6,48,32.2,10,55.6,7.833333333,58.5,0.655555556,24.8,359.3,212.5,146.75,1.083333333,0,4.833333333,39.9,1.333333333,6.083333333,4.6,3.666666667,78.16666667,21.3
2006_Troy,2006,Troy,12,21.3,315.3,188.3333333,126.9166667,16.7,54,33.3,15,65.2,6,56.58333333,0.295833333,22.7,344.4,207.3333333,137.0833333,1.333333333,0,5,39.8,2.416666667,26.83333333,11.1,3.916666667,76.58333333,19.6
2006_East. Michigan,2006,East. Michigan,12,13.9,276.3,170.5,105.75,15.5,49,30.1,6,40,7.333333333,59.08333333,0.495833333,26.8,388.3,187,201.3333333,0.583333333,0,5.833333333,39.8,1.833333333,14.16666667,7.7,3.333333333,68.25,20.5
2006_Michigan,2006,Michigan,12,30.2,374.9,185.75,189.1666667,19.3,65,39.4,8,72.7,5,45.83333333,0.802777778,14.6,254.1,211.0833333,43,1,0.166666667,5.333333333,39.7,2.75,29.75,10.8,2.666666667,51.33333333,19.3
2006_Oklahoma,2006,Oklahoma,13,29.4,365.8,188.3846154,177.3846154,18,69,41.3,7,63.6,4.846153846,37.38461538,0.580769231,15.3,280.6,182.3846154,98.23076923,1.384615385,0.230769231,4.769230769,39.7,2.923076923,23,7.9,2.769230769,64.92307692,23.4
2006_Virginia,2006,Virginia,12,15.1,257.2,157.25,99.91666667,14,51,30.5,3,33.3,4.5,32.58333333,0.338888889,17.8,289.5,170.1666667,119.3333333,0.833333333,0,6.666666667,39.6,2.75,22.66666667,8.2,3.25,77.75,23.9
2006_Idaho,2006,Idaho,12,16.9,310.3,196.0833333,114.1666667,15.8,50,31.8,5,50,7.25,72.83333333,0.401388889,34.8,394.4,229.4166667,165,1.333333333,0.083333333,5.916666667,39.4,1.75,9.666666667,5.5,4.333333333,77.75,17.9
2006_Missouri,2006,Missouri,12,29.4,414.3,269.25,145.0833333,22.5,87,49.2,8,50,4.916666667,41.58333333,0.322222222,17.9,308.8,171.5,137.3333333,1.083333333,0.166666667,3.916666667,39.4,2.083333333,15.58333333,7.5,2,34.16666667,17.1
2006_Georgia,2006,Georgia,12,24.7,321.1,189,132.0833333,17.3,59,40.7,8,61.5,6.166666667,48.33333333,0.452777778,17.1,264,150.25,113.75,1.583333333,0.166666667,4.25,39.4,2.75,42.16666667,15.3,3.416666667,72.33333333,21.2
2006_Ohio,2006,Ohio,13,20.7,280.7,125.3076923,155.3846154,15.1,64,35.8,4,44.4,6.615384615,58.84615385,0.593589744,17.3,304.3,173.2307692,131.0769231,1,0,6,39.4,2.846153846,37.30769231,13.1,2.692307692,55.84615385,20.7
2006_Tulsa,2006,Tulsa,12,28.9,399.8,232.1666667,167.5833333,20.4,72,48.3,11,57.9,5.166666667,44.66666667,0.708333333,19.8,287.8,152.5,135.3333333,0.666666667,0.083333333,3.833333333,39.3,2.416666667,17.16666667,7.1,3,59.58333333,19.9
